,text,label
35,台灣隊友遍地開花大家回家投票今天一早我們的黨公職全國總動員站在全國縣市的路口向大家拜票公投倒數天我們要全力衝刺號召更多台灣隊友團結投票我也要感謝我們的執政縣市首長林右昌市長鄭文燦市長林智堅市長翁章梁縣長黃偉哲市長陳其邁市長潘孟安縣長以及各縣市黨公職積極響應守護台灣我要再次強調公投將決定台灣的未來能不能走出國際民主能不深化能源轉型能不能繼續如果你關心台灣的未來你就是台灣隊的一份子也是我們的台灣隊友請大家一人拉四票四個不同意讓我們團結守住公投守住台灣防線,2
36,昨天富比世公布年全球百大最有影響力女性我代表台灣從去年的名躍升至第名其實我的感觸很深從去年的疫情到現在台灣從疫情中站穩腳步國際上的這些肯定只是一篇報導但是背後最值得我們驕傲的是台灣人一起團結防疫一起攜手走過的這段過程這一年面對疫苗的壓力我們多管齊下除了不斷向國際催貨購買的疫苗在善的循環下我們也獲得民主夥伴的幫助共同度過這段考驗現在大家不分你我依循施打疫苗也齊心守護邊境這才讓台灣再次被世界肯定此外台灣的經濟在疫情中逆勢成長也是國際關注的焦點今年我們的經濟成長預估將是年來新高出口成績改寫歷史紀錄股市更持續維持在點這不僅代表我們的振興券政策發揮作用也凸顯台灣在全球供應鏈扮演的重要角色富比世的這篇報導我只是台灣的代表但實際上國際肯定的是台灣萬人民的努力面對年底的公投我更希望大家一起理解台灣的關鍵時刻此時此刻我們不能倒退也不能亂投希望我們一起做出正確選擇明年再讓世界看見台灣的成功,6
37,快訊王力宏爸爸手寫信曝光控李靚蕾再三威脅,5
38,曾經的那個吻嘴邊肉,6
39,王力宏年前挖洞給周杰倫跳害慘好友得罪一票大佬醜事全被挖,4
40,距離三點倒數三個小時嘴邊肉,5
41,大家相信王力宏還是李靚蕾嘴邊肉,3
42,王力宏閃邊外遇界傳奇是他網一面倒狂推最震撼劈腿藝人,4
43,餐飲業連環漲遭轟漲價補助好處佔盡民眾嗆明年別喊窮申請補助,4
44,郭董這麼說嘴邊肉,5
45,妹連踩底線逼李靚蕾開戰她籲吃過這人夫的現在低調點,3
46,好想拍珍奶分享來自珍奶發源地的珍奶耶誕樹🧋🎄夢幻馬卡龍色美翻還不趕快照拍起來📷📷,4
47,關於夫妻的問題我一律都建議離婚嘴邊肉,5
48,王爸手寫信第一行網全看懂了印證李靚蕾指控親筆證明,3
49,力宏會出來澄清好奇小李,5
50,王力宏私訊李靚蕾截圖曝光條件逼收回指控跟大家說妳神智不清,6
51,王力宏逼離婚協議放他隨心所欲玩年李靚蕾心酸揭隱忍原因,6
52,台購物節勁享台灣味分享👉點進文章看小嫻主持的團購美食大賞揪團買起來台五購運用平台導購好物搶先預購振興搶購直播現購網紅促購結合振興五倍券和各式加碼券讓消費者買得開心參與線上展的在地中小企業也能開創出新商機了解更多購世代台購物節,0
53,新的一周又要來惹嘴邊肉,3
54,懶人包秒懂王力宏爸指控澄清洗白渣兒李靚蕾列罪狀開戰,3
55,最新已經送醫嘴邊肉,4
56,世上只有爸媽好有爸媽的孩子像個寶小李,3
57,怎麼這次和結果差這麼多豬頭皮,3
58,糖醋醬缺貨麥當勞宣布國際支援抵達老饕見字不點雞塊了,4
59,李靚蕾王力宏交往期間都無套遭甜言欺騙懷孕後被王家逼墮胎,4
60,打到雙打的隊友豬頭皮,4
61,雷伊重回強颱今大迴轉明起全台雨天下波恐入冬最強冷空氣襲,4
62,哇就阿伯最會算耶還有這種事😮😮豬頭皮,4
63,快訊李靚蕾再度開炮王力宏發大聲明下午點前公開道歉,4
64,研究接種劑疫苗又突破性感染免疫力暴增,4
65,原本是最被看好的會過關的公投題目豬頭皮,6
66,講到的時候你想到什麼豬頭皮,6
67,周杰倫微博遭洗版名字爬上關鍵字熱搜原因曝光笑了,3
68,被切割了豬頭皮,3
69,插播怎麼會這樣新聞雲提醒您請給自己機會自殺防治諮詢安心專線生命線協談專線,4
70,竟然還有這段往事豬頭皮,6
71,嗚錢包喊痛豬頭皮,4
72,協商離婚已年王力宏爸爸爆料李靚蕾要求數億台幣,5
73,他在聊天群組內說了豬頭皮,4
74,重視每位用戶的創意與自由表達同時也重視內容的真實與公正性社群自律公約不允許任何可能對社群或大眾造成傷害的錯誤訊息我們鼓勵用戶相互尊重地討論與他們自身相關的主題但我們杜絕並會移除任何蓄意假冒真實資訊的內容當您發佈閱讀分享冠狀病毒相關內容請記得以衛生福利部疾病管制署資訊為主請舉報您認為可能違反社群自律公約的內容,6
75,被這首歌洗腦了🤯,1
76,氣氛超歡樂聖誕派對一定要這麼玩,1
77,注意細節🔍美國達人用剪紙剪出了精彩🤟創作者,4
78,很倔強😂永不服輸的玩偶🧸創作者創作者,3
79,喜歡就把他們塗在指甲上👇美甲大師無所不能😆創作者,1
80,包裝禮物小技巧🎁無論什麼形狀的禮物都能輕鬆搞定,1
81,好強達人比繪畫還原明星照片🎨創作者,4
82,今年聖誕樹創意大賽開始🎄🎄🎄這些世界各地人們準備的聖誕樹你喜歡哪一個,4
83,舞蹈會發光只屬於夜晚的螢光棒舞蹈🎉創作者,1
84,聖誕節就是板橋人的憤怒🤣哎呦薇呀太可愛啦創作者,3
85,看不夠的搞笑情侶日常🤣創作者,3
86,烘焙過程能有多紓壓🍰🍰🍰創作者,1
87,🥳年度盛典正式啟動全球歡慶📅盛典日程🌟年里程碑一步一腳印做任務集步數解鎖個大事記里程碑🏆回顧你和直播一路走來的那些日子更有豐富獎勵相送✨🌟推薦直播主專區由台灣人氣創作者帶來的超夯直播間更多精彩直播內容等你來體驗👯‍♀️來自世界各地的直播主出精彩多元的有趣內容帶你遊全球🙋‍♀️更多盛典玩法僅在🔗,1
88,追鬼滅之刃遊郭篇的舉手🙋,1
89,每天一個小驚喜❤️聖誕倒數日曆開箱影片來了,1
90,大眼睛可愛寶寶的時尚一週媽媽很會搭配創作者,1
91,月日在看直播🔗,6
92,最佳療癒繪畫手有夠穩👍創作者,1
93,看似無用但能帶來滿滿幸福感的小東西🥰你買過嗎,3
94,滑板女孩的歡樂時光🛹🛹🛹,1
95,蜘蛛人無家日™️電影院限定,1
96,超洗腦的手指忍不住跟著跳起來了,1
97,你永遠不知道室友在房間裡做什麼🤣創作者,3
98,一秒原地變裝這確定是一個人😱,1
99,一定是哪裡出錯了🤣🤣🤣創作者,3
100,史上最強火影忍者創作者,5
101,芭比娃娃本人👸創作者,1
102,看入迷機器切水果太整齊創作者,1
103,此時無聲勝有聲🤣創作者,3
104,當男人戀愛時成真邱澤公布和許瑋甯結婚的喜訊沒想到現實中的阿成跟浩婷也結婚了以後就是當男人結婚時😂恭喜他們影片創作者邱澤許瑋甯結婚,1
105,原來有一份工作能這麼療癒💊💊💊創作者,4
106,滿級人類是如何偷偷進化的😂,5
107,親手動漫地毯這麼簡單🥰創作者,4
108,深夜美食⏰每一口看起來都超美味創作者,1
109,搞笑又有魅力的請大家準備好笑聲😆創作者,3
110,冬天怎麼能不來一份流心蛋包飯😋創作者,1
111,大家喜歡看報還是數位內容呢經濟日報告知我他們推出的服務每日閱報在年輕人的角度看是不可思議畢竟現在訊息取得比起過去容易太多但我仍然每日閱報我看了裏產經訊息即時裏有經濟彭博等增加了許多外媒內容但有個個人困擾以後沒辦法用筆在報上寫意見主編也收到過我的意見😆可能改用有些早期的新聞內容可能未上資料庫所以空有標題無法點入遙望那厚厚報紙的年代😮‍💨數位改變世界經濟日報,0
112,飲水思源今天在兩岸企業家峰會遇到王道銀行的駱錦明集團榮譽董事長他説當年成立中租的時候個人資本萬開始如今的規模早就不可同日而語駱董對台灣金融服務業的貢獻良多當年鴻海公司第一筆用機器的租賃借款就是和中租我當年沒錢沒地沒廠房想買日本機器如果不是中租發展這種租貸模式抵押機器的方式很多時候沒資產的中小企業就只能去用地下金融借高利貸等每遇上駱董都會談起這件事也因為能順利投資更好的設備提昇能力鴻海才能有成長的動力打下基礎中租王道銀行駱錦明兩岸企業家峰會,0
113,口水機富佳生技展區唾液檢測的發展居家化將有助於完成我天天做健檢上醫醫未病的大理想歡迎大家今明兩天到台北南港展覽館館體驗舒適的核酸檢測方式未來檢測機還能利用唾液做更多的檢測成為家用的健康平台今日快閃富佳展區在致詞時提到元宇宙與虛擬貨幣等觀念與應用由於我提及貨幣永遠無法去中心化以及虛擬貨幣是假議題的說法現場的說法不完整為避免誤會在此完整補充說明元宇宙概念還需要年甚至更長的時間的落實相關應用仍有很長的路要走發展的過程的確有很多研發商機但過度吹捧在應用端由於消費者體驗仍有很大的改善空間所以談應用爆發目前並不實際虛擬貨幣市場良莠不齊仍有極大的投機性虛擬貨幣與等提供虛擬世界的交易供需但下一步還需要和實體世界實體經濟有結合面才能真正成為融入大眾的生活目前很多人問我怎麼看待虛擬貨幣對整體經濟與工商業發展我認為還不足成為議題論假議題是過度的說法在此修正關於提到貨幣永遠無法去中心化的説法我認為主流貨幣金融將無法去中心化部分虛擬貨幣會形成一種資產形式但全球金融是無法被去中心化的方式取代補充完整説法避免誤解健康是最大的資產人無法虛擬自己的健康檢測先去中心化,0
