,page,id,text,like,love,care,haha,wow,sad,angry
1930,NTDChinese,4760197914069226,月日西安封城進入第天民眾反應當地食物供應不足隔離措施也非常混亂🙏西安民眾多保重🙏✨台灣訂報🎉樂活拚防疫必看💉更多疫情報導✨支持我們,33,0,1,1,9,2,0
1931,NTDChinese,4763105360445148,願此群聚案新增確診數盡早歸零相關工作人員辛苦了,6,0,0,0,1,0,0
1932,NTDChinese,4762359837186367,🔥橫河觀點專家評論西安定期清零保冬奧防不了疫情東移新發習近平講話突出一個鬥字美法官裁決支持海豹隊員宗教豁免完整視頻👉完整視頻👉💠訂閱橫河觀點：❤️支持我們👉💠訂閱優樂客【橫河觀點】會員：,5,0,0,0,1,0,0
1933,NTDChinese,4761304063958611,日本投降後蘇軍佔領了東北做了許多壞事像是強姦婦女而勇敢說出蘇軍暴行真相者卻慘遭中共迫害😯😢,25,0,0,1,1,0,1
1934,NTDChinese,4762364837185867,新聞看點新聞看點李沐陽💥美單日病例破百萬鄭州禹州封城寧波上萬人被隔離西安男子絕望樓奇葩隔離點人同住一房申請隔離不批准全家口都傳染開年炮打雙燈習近平開鍘金融系🔥觀看影片：🎯加入會員觀看獨家：🙏支持沐陽：🔥歡迎訂閱按小鈴鐺🔔：,7,0,0,0,1,0,0
1935,NTDChinese,4762407113848306,氣象局預報月日台北市高溫可回升到度但周四降到度降幅達度另外下周二至下周四將有強冷空氣南下🌬️🌨️,7,0,0,0,1,0,0
1936,NTDChinese,4761303067292044,古人也跨年也有跨年煙火喔究竟跟現在有什麼區別呢🤔,7,0,0,0,1,0,0
1937,NTDChinese,4762354467186904,🔥全球新聞繼西安之後中國又封一城日河南省禹州市宣布全市萬居民居家隔離足不出戶全市所有村莊小區設立哨點門崗立陶宛因支持台灣遭到中共經濟脅迫台灣則及時出手力挺盟國立陶宛啤酒也在台灣大火熱賣令中共跳脚觀看直播👉🏻訂閱💐支持我們➡️訂閱💐,20,0,0,9,4,0,0
1938,NTDChinese,4762737663815251,巴赫對中國的人權現況保持沉默還聲稱國際社會對冬奧會的支持非常明顯我們對此表示高度歡迎以及在彭帥事件上積極配合中共因此在國際上受到了強烈批評😰,11,0,0,3,1,0,1
1939,NTDChinese,4762615620494122,長知識了原來過期的指甲油這麼實用😲💅,8,0,0,0,2,0,0
1940,NTDChinese,4762349770520707,役情最前線美國單日新增確診逾萬例破全球紀錄林鄭說好彩沒有下午就有不明源頭感染法國發現病毒遠親美歐持續施壓瑞士最終放棄保密制💥觀看首播：❇️訂閱：❇️訂閱：,11,0,0,17,0,0,0
1941,NTDChinese,4760179744071043,隨著境外疫情持續嚴峻台灣的防疫第一線人員要多保重🙏台灣疫情指揮中心說明桃機染疫案最新情況有例本土確診個案位清潔員以及位防疫計程車司機做好個人防疫戴口罩勤洗手相關文章👉🏻✨台灣訂報🎉樂活拚防疫必看💉更多疫情報導✨支持我們,34,0,3,0,7,1,1
1942,NTDChinese,4762344423854575,秦鵬觀察時事天天聊西安一碼通又崩潰孫春蘭和陝西書記都被晾了個乾長安版封城日記來了寫了什麼習近平曾次批示的秦嶺別墅案和西安官場大躺平有關觀看直播👉🏻💠訂閱秦鵬觀察：❤️支持我們👉💠訂閱秦鵬觀察優美客頻道：,9,1,0,1,2,0,0
1943,NTDChinese,4760830497339301,中央流行疫情指揮中心指揮官陳時中日晚間至桃園機場實地進行入境旅客動線勘查並即刻成立前進指揮所統籌指揮相關防疫工作🚨,8,0,2,0,1,0,0
1944,NTDChinese,4762333510522333,🔥中國禁聞大陸知名紡織代工巨頭申洲國際集團號發布公告說因寧波北侖區員工感染中共病毒當地部分生產區域被政府封控生產基地將短期停產申洲國際一女員工號對大紀元表示號有一名員工被確診整個申洲公司幾萬人全部隔離已查出人感染觀看首播👉🏻中國禁聞西安疫情紡織💠訂閱👉💠支持我們：💠訂閱👉,11,1,0,3,5,0,0
1945,NTDChinese,4762334013855616,一直很欣賞古代中華文化的製琴師看完神韻演出後表示自己從未這樣欣賞過中華文化的活力讓他直呼中華文化太美了🥰,5,0,0,0,1,0,0
1946,NTDChinese,4762283887193962,環球直擊週一一場冬季風暴挾帶著大雪橫掃美國東部和大西洋中部地區至少萬戶停電華盛頓特區的聯邦政府關閉美國加州一法院裁決美國生物技術新創公司創始人霍姆斯串謀欺騙投資者等四項罪名成立外界認爲這項裁決對硅谷科技創新公司敲響警鐘觀看直播👉🏻訂閱💐支持我們➡️訂閱💐,12,0,0,0,3,0,0
1947,NTDChinese,4762209063868111,國際特赦組織舉辦的寫信馬拉松是全世界最盛大的人權活動全球各地的支持者寫下數百萬封信聲援那些為人權議題挺身而出卻遭到迫害的人💪✉️,10,0,0,0,1,0,0
1948,NTDChinese,4761946493894368,總說食物吃當季的最好在冬天盛產的農作物中有三樣常見的蔬菜是科學家們公認具有防癌效果的喔👈😋,25,0,0,0,1,0,0
1949,NTDChinese,4761911587231192,新唐人電視台🇹🇼桃機本土桃園取消口罩放寬😷】桃園機場名🙍‍♀️清潔員及名🚕防疫計程車司機染疫皆為本土個案指揮中心日表示桃機停車場清潔人員案初步研判感染變異株考量本土確診者目前掌握活動範圍在桃園指揮中心宣布自月日至日止桃園市取消戴口罩的放寬規定除了飲食外其餘均須全程戴口罩📰完整文章🚩全家人都可安心閱讀的刊物👉📣📣同島一命拚防疫必看：,11,0,0,0,1,0,0
1950,NTDChinese,4761141087308242,🔥環球直擊西安市封城第天中共病毒疫情仍持續擴大當局加速拉人到異地隔離許多隔離點已爆滿還傳出有人被隔離在高架橋下引發議論河南鄭州洛陽新安縣許昌禹州市也紛紛傳出疫情鄭州部分區域封控足不出戶新安縣被封禹州也全域封控觀看首播👉🏻訂閱💐支持我們➡️訂閱💐,12,0,0,2,3,1,0
1951,NTDChinese,4760767034012314,健康南非報告振奮人心變種大好消息對自然感染沒感染打疫苗的人都有益處第六波疫情飆升超第五波變種病毒可能變感冒病毒看不見的東西卻可有很大力量感冒好消息🔥觀看首播：✨🌻支持健康👉🌈歡迎訂閱：⭕會員網站👉,23,0,0,0,2,0,0
1952,NTDChinese,4760758350679849,你好韓國韓國傳統運動摔跤你好韓國節日時韓國人喜歡與鄰里聚在一起觀看一種民族競技項目與五千年歷史同在的韓國傳統運動摔跤🔥觀看影片👉訂閱頻道👉,7,0,0,0,0,0,0
1953,NTDChinese,4760750530680631,財商天下💰好多房企半死不活為何樓市又創新高是誰還在頂風炒作中共商務部說今年要過一個大坎兒話音剛落坎兒就來了🔥觀看影片👉在觀看影片👉🎯歡迎訂閱👉🎯歡迎訂閱頻道👉,10,0,0,0,1,0,0
1954,NTDChinese,4759536187468732,未解之謎歷時年也無法解開的地質之謎地球歷史憑空消失億年隨後發生寒武紀生命大爆發這是被刻意抹去的記憶還是另有隱情四大理論揭示地球隱藏的祕密觀看影片👉🏻💠訂閱：💠支持我們：💠訂閱：,7,0,0,0,2,0,0
1955,NTDChinese,4760743097348041,探索時分年已經到來這些武器將在年亮相最強空對空導彈俄羅斯高超音速導彈兩艘航母下水還有最強隱身轟炸機到來他們到底會給世界格局到來什麼影響呢觀看首播👉🏻💠訂閱：💠支持我們：💠訂閱：,7,0,0,0,1,0,0
1956,NTDChinese,4760725324016485,百年真相中共總書記被打成美國間諜文革中曾被兩次打倒的鄧小平上台後打倒三任黨魁趙紫陽因同情學生被罷官免職被軟禁長達十六年觀看首播👉🏻💠訂閱：💠支持我們：,26,0,0,3,2,1,0
1957,NTDChinese,4758660284222989,每一年的時間感覺都一樣長是甚麼原因造成這個現象呢😯🤔,20,0,0,1,0,0,0
1958,NTDChinese,4760735864015431,世界的十字路口中國疫情多地爆發西安限期清零萬人丟包甩鍋中共戰疫七部曲為何著急清零下令社會面清零官僚見死不救體制害人更嚴重西安疫情社會面清零鄭州封城🔥觀看👉🎯支持唐浩加入會員⭕請支持「世界的十字路口」：⭕歡迎訂閱關注👉,9,0,0,1,1,0,0
1959,NTDChinese,4760714374017580,紀元新聞點鐘林鄭宣布將擴大疫苗氣泡被指煽惑參與六四集會鄒幸彤被判囚個月恒大回應海花島棟樓被責令拆除五大核武國首次就防核戰發表聯合聲明布林肯與北約國外長通話聲援立陶宛對抗中共🔴觀看直播👉❇️歡迎訂閱👉❇️歡迎訂閱：,5,0,0,0,1,0,1
1960,NTDChinese,300383095372339,直播南非報告振奮人心🇿🇦❗變種，大好消息！✌️✨對自然感染、沒感染、打疫苗的人，都有益處？😯💉第六波疫情飆升超過第五波🤔💎今日專家歐洲病毒學及傳染病專家生物技術公司首席科學家董宇紅博士變種感冒好消息細胞第六波疫情新冠病毒新冠疫情武漢肺炎新冠肺炎新冠病毒防疫身心靈大紀元新唐人健康加,76,8,2,0,1,0,1
1961,NTDChinese,4759815194107498,政府祭出多項打房措施戴德梁行董事總經理顏炳立預測年房市不管是價量買氣都會收斂他也直指打房政策效果陸續浮現投資客該收手了以免措手不及🏚️🏬,13,0,0,4,0,0,0
1962,NTDChinese,4759787724110245,桃園機場清潔員確診其家人就讀的學校已預防性停課該個案曾到過的忠貞市場下午已休市清消並匡列相關人員🚨,8,0,2,0,2,0,0
1963,NTDChinese,4759922547430096,指揮中心表示日新增例本土個案其中桃園機場女清潔員案確定感染變種此外新增例境外移入在確診個案中無新增死亡🏥👨‍⚕️,13,0,2,0,2,0,0
1964,NTDChinese,4759769317445419,新聞拍案驚奇大宇美東時間💥年習近平緊張逢會必喊忠誠屢有謀反陳敏爾有望打破重慶官場魔咒攻台主力戰區添新將海軍陸戰隊司令入職中共惹翻了歐盟現在想挽回不好辦了香港眾新聞關閉🔥觀看完整影片👉🏻🎯加入會員觀看獨家：🙏支持大宇：⭕歡迎訂閱打開小鈴鐺🔔：,10,0,0,1,0,0,0
1965,NTDChinese,4758297994259218,跟著一起下坡超越其他人很過癮,131,5,1,31,4,0,0
1966,NTDChinese,4758659207556430,好險最後沒事網友開玩笑說我猜那隻老虎想藉由往後拉來幫助車子發動🤔🤣,22,0,0,0,7,0,0
1967,NTDChinese,4759622467460104,紀元頭條📰傳媒生態災難英加港人撐香港楊健興執法界線難判斷西安封城亂象頻發冬奧懸了東歐再添一立陶宛捷克新政府以人權抗共🔥觀看影片👉在觀看影片👉🎯歡迎訂閱👉🎯歡迎訂閱👉,12,1,0,0,1,1,0
1968,NTDChinese,4757414681014216,個大男人搶一個老人的鴨子這個畫面怎麼看怎麼怪😡✨台灣訂報✨利益台灣💪支持我們,17,0,0,1,2,2,7
1969,NTDChinese,4759524814136536,紀元播報信仰無神論的中國共產黨卻對數字三特別迷信而它所設定的各種目標幾乎都用上了數字三自年以來出現了大量的三步計劃那麼中共又是如何向美國和世界其它國家發起每套三招一共三套戰術攻勢觀看首播👉🏻💠訂閱：💠支持我們：💠訂閱：,16,0,1,2,0,0,0
1970,NTDChinese,4759549360800748,💥長津湖編劇挨餓有怒不敢說孫春蘭堅持清零西安內部爭吵通報病例下降劉國中要總攻醫院拒收病人西安老人天未食隔離血淚悲聲要我血流成河🔥觀看影片：🎯加入會員觀看獨家：🙏支持沐陽：🔥歡迎訂閱按小鈴鐺🔔：,37,0,0,1,2,6,3
1971,NTDChinese,4759774747444876,中共要求西安強制清零民眾被抓去外地隔離許多防疫亂象曝光不僅隔離措施失效食物供給也出現問題🚨,11,0,0,1,1,0,0
1972,NTDChinese,4759529660802718,健康變種的致病率到底有沒有下降是人們現在最關心的但最近倫敦帝國學院全球傳染病分析醫學研究中心前後發布了兩個報告卻得到相反的結果一個發現住院率下降另一個發現重症率沒下降變種病毒重症率變種🔥觀看首播：✨🌻支持健康👉🌈歡迎訂閱：⭕會員網站👉,8,0,0,0,2,0,0
1973,NTDChinese,4758658107556540,一隻臘腸犬一次生下了多達十隻小狗❗而她的主人在感到震驚之餘，也用不同種類的奶酪來命名這些小狗🤣,30,0,0,6,0,0,0
1974,NTDChinese,4759289627493388,新聞看點新聞看點李沐陽💥長津湖編劇挨餓有怒不敢說孫春蘭堅持清零西安內部爭吵通報病例下降劉國中要總攻醫院拒收病人西安老人天未食隔離血淚悲聲要我血流成河🔥觀看影片：🎯加入會員觀看獨家：🙏支持沐陽：🔥歡迎訂閱按小鈴鐺🔔：,20,0,0,0,0,1,2
1975,NTDChinese,4760067954082222,新唐人電視台這隻小松鼠在表演特技嗎😆🐿️,71,0,0,2,0,0,0
1976,NTDChinese,4759284494160568,遠見快評唐靖遠西安首創社會面清零背後真相是什麼為冬奧不惜代價習近平特色防疫隱藏兩大塌陷危機元旦連續表態習近平釋放重磅信號🔥立即觀看👉🍀支持唐靖遠先生：⭕訂閱優美客👉,26,0,0,5,0,0,0
1977,NTDChinese,4758657070889977,原先處處爭強出風頭的他內心深處經常是空虛的而不快樂的不過一次偶然的機會竟然讓他有大幅度的轉變😯🤗,30,0,0,0,1,0,0
1978,NTDChinese,4759280277494323,新聞最嘲點姜光宇徒步單車冬泳西安百姓鐵人三項大逃亡西安困守長津湖編劇挨餓大外宣扔下錢就跑與時俱進數額縮水🔥觀看影片👉💛支持光宇👉訂閱每日視頻👉,14,0,0,4,0,0,0
1979,NTDChinese,4759409394148078,指揮中心昨日晚間臨時公布新增一例本土病例是本國籍多歲女性擔任機場停車場清潔人員個案家人所就讀的兩間學校今日都預防性停課一天🚨🏥,18,0,0,0,2,0,0
1980,NTDChinese,1115012485968416,直播台灣中央疫情指揮中心記者會新增本土例境外例死亡例👉關注更多👉支持新唐人✨台灣訂報,60,7,6,0,1,1,0
1981,NTDChinese,4758656134223404,一名駕駛因煞車失靈釀成死遭到法官重判年徒刑這樣的結果引起輿論譁然近萬人連署要求減刑❗😯,28,0,2,0,7,2,0
1982,NTDChinese,4759275970828087,🔥全球新聞西安封城進入第天西安城內曝出很多防疫亂象還有視頻顯示西安的防疫人員穿上了重型生化服網友驚呼西安到底怎麼了洛杉磯的彼得森汽車博物館推出車展世界上最豪華最快最昂貴的跑車雲集在此讓汽車愛好者大飽眼福觀看直播👉🏻訂閱💐支持我們➡️訂閱💐,27,0,0,4,2,0,0
1983,NTDChinese,4759641374124880,眾新聞主筆楊健興執法界線不能掌握得很清楚不能夠在感到平安安全的情況下工作下去😔,12,0,0,0,2,0,0
1984,NTDChinese,4758291647593186,裡面確定沒有工讀生這隻猴子也太隨性就像在自己家一樣😆💖🚰,306,12,1,84,4,0,1
1985,NTDChinese,4759544970801187,劉女士的蛋雕作品既精緻又特別且種類十分多元火雞蛋鵪鶉蛋孔雀蛋雞蛋等都有❗😍,10,0,0,0,2,0,0
1986,NTDChinese,4759263687495982,秦鵬觀察時事天天聊中國新年後三大事一件比一件令人震驚財政部出新法令開啟人類歷史上從未有過的大變局西安清零出大招恆大遭海南政府打劫棟樓億要打水漂觀看直播👉🏻💠訂閱秦鵬觀察：❤️支持我們👉💠訂閱秦鵬觀察優美客頻道：,11,0,0,0,0,0,0
1987,NTDChinese,4757415561014128,中國萬人口的西安市成為中國疫情重災區儘管已經封城多天確診數仍然持續攀升千萬居民全被困在家中叫苦連天✨台灣訂報🎉樂活拚防疫必看💉更多疫情報導✨支持我們,22,0,0,1,3,0,0
1988,NTDChinese,4759255980830086,中國禁聞西安市因中共病毒疫情封城進入第天新增病例還在持續攀升萬被迫困守家中的居民仍處於物資短缺狀態中西安政府則採取更激進的防疫手段對待民眾出動警力高達萬人同時嚴密封鎖疫情相關消息一些網上求助帖子短時間就被屏蔽觀看首播👉🏻中國禁聞西安疫情西安封城💠訂閱👉💠支持我們：💠訂閱👉,17,0,0,3,4,0,0
1989,NTDChinese,4756957997726551,台灣藝人張庭和林瑞陽在中國開設公司遭中共監管部門調查兩人的微博抖音也遭到消音封殺學者分析未來台灣人到對岸做生意只會越來越嚴苛🔍👀,50,0,1,21,1,0,0
1990,NTDChinese,4757457324343285,橫河專題片人民為何被安康中共利用精神病院迫害人權的過去和現在🔥歡迎訂閱會員頻道觀看【橫河觀點】專題片👉🏻,10,0,0,0,2,0,2
1991,NTDChinese,4759308287491522,中國疫情持續升溫西安更因為病例暴增封城至今❗中共當局一再聲稱疫情狀況穩定，但網路上流出的影片顯示，真相並非如此🔍,12,0,0,2,2,0,0
1992,NTDChinese,4758413040914380,💥真實劉亞洲曝光對台灣相當狠想大換掉習讓別人幹太子黨們力挺打江的實情習蔡新年賀詞蔡警告北京激進派習借窯洞對談中共的自我革命西安人鏈傳菜遭吐槽🔥觀看完整影片👉🏻🎯加入會員觀看獨家：🙏支持大宇：⭕歡迎訂閱打開小鈴鐺🔔：,52,0,1,0,2,0,0
1993,NTDChinese,4759251307497220,環球直擊年反送中運動以及港版國安法落地後香港新聞環境越來越惡化週一香港衆新聞宣佈將停運週一中國大陸以外全球約有億千萬人確診感染中共病毒死亡人數超過萬新年伊始全球兩天取消超過千多次航班觀看直播👉🏻訂閱💐支持我們➡️訂閱💐,10,0,0,0,1,0,0
