,page,id,text,like,love,care,haha,wow,sad,angry
82,atunemusichebe,3543465289042245,一到草莓季就容易手癢總覺得不做個草莓蛋糕會虧待草莓們今天練習的是魔鬼巧克力草莓蛋糕🍓謝謝你們愛我烤個⃣⃣⃣餅乾跟你說聲我愛你❤️覺得療癒,72310,3920,244,30,73,0,2
83,atunemusichebe,3540552332666874,我愛山更愛我的山友能與你們同行甄好在一起就是最美的風景謝謝你們向天湖山,87306,3752,368,17,38,0,1
84,atunemusichebe,3530339520354822,👋高雄我又來了😛待會見喔🤗,35234,1018,92,57,41,7,1
85,atunemusichebe,3527630610625713,午安✋🏻台中見😁,24274,881,77,14,31,1,2
86,atunemusichebe,3517356324986475,小樂手就在等你唷😉,7200,535,34,3,6,0,1
87,atunemusichebe,3511054785616629,午安😊花蓮濕濕冷冷你們要穿暖暖喔期待見你,39973,1095,113,16,24,2,2
88,atunemusichebe,3508930792495695,花蓮鯉魚潭雨中漫步慢讀有點浪漫🌳🌿☔📚📖保安林書市集,27546,962,54,11,45,1,1
89,atunemusichebe,3500971489958292,小樂手飛碟電台大家一起來唷❤️,7617,660,31,10,6,0,0
90,atunemusichebe,3500358553352919,一起走進山林☘️龍船岩歡迎會長歸隊在一起就是最美的風景,59494,2399,137,39,35,0,1
91,atunemusichebe,3492077677514340,照顧腳下留心每一步的提起和放下把心思放在腳下而不是活得虛妄遺憾過去憂慮未來照顧腳下也是照顧你的心如果每一顆心都被照顧得綿綿密密就不會造苦或惡的因用心走路每一步都是安穩的新山夢湖,66150,2367,142,7,37,3,0
92,atunemusichebe,3486345364754238,小樂手準備好跟馥甄一起吃午餐了嗎等等佼心食堂一起來交流交心🥰❤️🔗鎖定佼心食堂直播,4496,376,18,2,4,1,0
93,atunemusichebe,3481436378578470,小樂手今天晚上不要錯過喔大家晚上見🥰,4932,405,27,2,3,1,1
94,atunemusichebe,3480906528631455,吃著早餐看見陽光灑落在還沒洩氣的白色氣球上很美想著我親愛的姐妹一場艾拉秀讓大家看到傾盡全力竭盡所能滿溢又赤裸的她很開心我也能一起見證這麼努力的她而我還依舊看到那個因為善良勇敢真誠而發光的她很美妳好棒我愛妳,61202,2806,146,13,18,1,1
95,atunemusichebe,3474019122653529,小樂手🔗《底里歇斯》完整著迷觀看：越美麗越著迷越自溺越沉迷你我對科技的迷戀是越演越烈的著迷是深陷其中卻不自知的底里歇斯田馥甄底里歇斯不可自拔的著迷🎵無人知曉全專輯數位聆聽,8805,859,36,2,11,1,0
96,atunemusichebe,3470950782960363,小樂手最日常的瘋狂最的渴望一底里歇斯歇斯底里上線田馥甄底里歇斯不受控制的美麗🎵無人知曉全專輯數位聆聽,12710,874,32,8,18,1,1
97,atunemusichebe,3469767009745407,微涼的天期待相見😊要穿暖暖喔,37331,1241,118,13,18,4,0
98,atunemusichebe,3450309035024538,小樂手超可愛的美妍濾鏡上架了讓你眼神放電閃閃動人喔✨👀正官庄璀璨光,2123,231,6,7,2,1,0
99,atunemusichebe,3447512751970833,一覺醒來發現我的鬱金香開散了趕緊幫她來個特寫紀錄一下美麗的羽毛邊謝了謝了表羨慕我睡到中午我只是早上十點就睡飽自然醒了然後賴床賴到中午醬有沒有更羨慕欠揍文,46351,1432,67,506,63,0,3
100,atunemusichebe,3443008039087971,小樂手窩叭窩的拎昏鬆給你或是一個直播😉,8968,637,36,46,10,0,1
101,atunemusichebe,3439785352743573,玉山前鋒💚,56818,1588,143,27,100,0,1
102,atunemusichebe,3431704400218335,秋天眼睛穿戴的也要換季我的眼睛今天穿上杏棕色🤎帝康光漾瞬間瑞草青森,61196,3117,179,25,51,0,2
103,atunemusichebe,3422802167775225,小樂手📸得獎名單出爐囉恭喜以下五位朋友可以獲得神秘小禮物喔💕陳堯玫張可君連巧綾洪翎嘉🌟領獎方式➡️請得獎者們記得在六晚上前以私訊粉絲團回覆獎品寄送資料含姓名聯絡電話寄送地址以領取獎品喔🎉,9882,467,28,4,8,5,0
104,atunemusichebe,3417316978323744,窮小孩珍貴的寶石存在於宇宙的每一處也存在於妳我之內我想送妳一撮親愛的朋友是的這個早上我想送妳一撮一撮從清晨閃耀到晚間的寶石我們的生活的每一刻都是一顆寶石內含天與地陽光與河流我們只需溫柔地呼吸讓奇蹟出現鳥兒歌唱花兒盛放這裡是藍天這裡是白雲飄蕩妳可愛的模樣妳美麗的微笑全都含藏在一顆寶石內妳就是地球上最富有的人但表現得卻如貧窮的孩子請返回妳所繼承的遺產吧讓我們互贈幸福學習安住在當下此刻讓我們在自己的雙臂裡珍惜生命放下輕忽和絕望今天下山後回到家拆開剛剛寄來的包裹拿出第一本翻開第一頁眼睛是泉湧分享給需要與自己和好的窮小孩和好今天的七星山,20565,1195,84,7,27,3,0
105,atunemusichebe,3415074971881278,我在地上散步雲在天上散步人生如浮雲聚是偶然散是必然一切都是最好的安排月亮真美長輩文的部分晚安好眠,33636,1233,79,25,28,5,2
106,atunemusichebe,3412564488798993,回歸山林甄開心是日自省背包為何總是無法真正的輕裝要好好檢討成天揹了哪些無用之物了奇怪明明就很精簡了啊唉踏青趣猴山岳誰說我可以用回歸兩個字,97337,2540,164,260,53,1,1
107,atunemusichebe,3408266972562078,小樂手田簽名會台北場月日六台北華山劇場‼️簽名會活動辦法公告‼️請大家仔細閱讀簽名會相關事項想擁有無人知曉的美好回憶以下規定請大家多多配合唷🥰,6620,444,26,1,7,2,1
108,atunemusichebe,3403999959655446,有意識的留白想給彼此多一些想像空間轉圜餘地甚至餘韻沒想唱什麼人生道理只唱自言自語自我抒情若有共鳴是為小幸運無人知曉一一,17178,1052,48,3,15,0,0
109,atunemusichebe,3398212786900830,今晚我想來點甄的蘿蔔糕蛋你呢蘿蔔糕邊邊角角就是要煎到恰恰這部分沒得商量再搭配半熟蛋的蛋液這部分也是必須好好吃飯,56448,1304,97,289,99,2,2
110,atunemusichebe,3396376933751082,燦爛無比的夜啊低低星垂移動流浪旋轉勇敢溫暖慈悲低低星垂李格弟吳青峰冊葉一晚安好眠,19372,741,47,3,14,0,2
111,atunemusichebe,3393410727381036,今晚我想來點甄的咖喱🍛啵啵啵巫婆湯,35522,1179,78,139,78,0,1
112,atunemusichebe,3390182807703828,小樂手田馥甄美圖秀秀四款專屬邊框上線啦皆可先知一一或是一首歌你最喜歡哪一款呢趕快拍起來😉跟我分享還有機會可以抽獨家神秘小禮物唷即日起至日打開美圖秀秀素材中心美圖秀秀田馥甄主題專區套用任一款邊框並分享至本篇留言處美圖秀秀就完成囉✨公布得獎者✨活動獎品獨家神秘小禮物共抽出位,24026,1405,71,18,12,0,1
113,atunemusichebe,3387645951290847,小樂手人生有很多不同你的是什麼想要活力順暢不卡卡一一動起來吧❤️請走這👉🏻期間還有加碼抽獎活動唷☺️正官庄蔘纖凍更窈窕,2780,272,17,9,2,0,0
114,atunemusichebe,3378123082243134,小樂手無人知曉完整看不見聽不到愛不了不靠近不走遠不定義好狡猾好僥倖好浪費進不進退不退愛不愛等不等一切都無人知曉不能和你白頭偕老至少為你一夜白髮田馥甄無人知曉七分鐘揪一生可不可憐無人知曉多美🎵無人知曉全專輯數位聆聽,10700,1321,71,6,14,17,1
115,atunemusichebe,3364466513608791,今天是二十四節氣的寒露秋意漸濃確實感受到幾分寒意捎來了十年間一路被看顧著的問候暖意上心頭十年來有大家的照顧與包容甄溫暖十年後依然喜歡自己的性格也依舊不夠滿意自己的性格十年後的我能如願幸福是因為有情人與有心人一路相伴啊謝謝寒露暖意晚安好眠,22277,1513,107,8,15,3,1
116,atunemusichebe,3341269509261825,小樂手你既是誰又不是誰發生一切或不發生一切反正無人知曉又有什麼差別無人知曉田馥甄無人知曉注定要糾結準備痛徹心扉即將上線,10907,1215,52,3,12,10,0
117,atunemusichebe,3329409390447837,小樂手用這些歌狂歡再用這些歌迎接新的一天與無人知曉的自己相伴用音樂好好妝點你生活的每一刻晚安好眠最終章不為人知的田馥甄無人知曉的田馥甄,9931,681,41,4,4,1,1
118,atunemusichebe,3329428677112575,小樂手好康又來了全球人壽粉絲今天將在小巨蛋北大門入口方向的二樓攤位舉行免費贈獎活動大家入場時不要錯過了嚕詳情請見,4522,375,7,4,5,1,1
119,atunemusichebe,3326121440776632,小樂手🎵田馥甄無人知曉全專輯數位聆聽畫時間的圓揭時間的謎時間積累而成的五專全新樣貌聽見一個無人知曉的田馥甄找到一個無人知曉的你自己田馥甄無人知曉五專終於揭曉一一順產一一聆聽,11998,979,56,4,9,0,1
120,atunemusichebe,3324775010911275,小樂手賀田馥甄五專二巡雙胞胎月日一一誕生無人知曉全專輯正式揭曉一一巡迴演唱會正式開唱田馥甄無人知曉五專二巡將讓你愛到無可救藥🎵無人知曉全專輯數位連結,18905,1258,76,251,18,0,2
121,atunemusichebe,3323242287731214,你既是誰又不是誰愛到無人知曉可不可憐無人知曉田馥甄月正式揭曉🎵無人知曉數位聆聽,11317,988,37,7,11,9,2
122,atunemusichebe,3322920727763370,小樂手田馥甄無人知曉全專輯搶先揭曉田馥甄無人知曉無人知曉的十加一首首主打一一聆聽倒數一天🔮無人知曉專輯預購最後倒數,9531,946,44,6,7,1,2
123,atunemusichebe,3321822594539850,整個夏天都還沒來得及跳進游泳池裡秋天就這樣到來了時間用奔的眼看預產期就要到了臨盆前先跳進澡盆放鬆一下晚安好眠,18030,644,46,145,24,0,1
124,atunemusichebe,3320480344674075,小樂手💽《無人知曉》完整開箱影片來這裡請看：馥甄搶先大家當五專的先知啦看馥甄開箱興奮的心情也跟著破表😍還有兩天大家就可細細品嚐屬於你的無人知曉❤️田馥甄無人知曉等你來揭曉田馥甄無人知曉揭開田秘密倒數兩天🔮無人知曉專輯預購最後倒數,5316,572,21,8,13,0,2
125,atunemusichebe,3319599691428807,小樂手愛到無人知曉多美痛到無人知曉多悲聽到無人知曉淚流滿面田馥甄無人知曉一一揭曉還有兩天愛到無人知曉太可憐痛哭迎接五專同名悲催情歌田馥甄無人知曉倒數兩天🔮無人知曉專輯現正預購中,7045,745,47,3,9,21,0
126,atunemusichebe,3316786788376764,小樂手演唱會快到了帝康將在小巨蛋戶外攤位區舉行免費兌換抽獎的限量贈品活動其中的紀念提袋和收納夾方便大家收納周邊商品和票卷喔是不是很貼心🎶❤️詳細兌換辦法看此,4187,301,12,3,5,1,0
127,atunemusichebe,3312284262160350,小樂手田馥甄一一練團室開張囉距離田馥甄一一巡迴演唱會還有四天大家都有一一練唱新歌一一複習舊歌了嗎快到田馥甄的儲存限動特效大家一起練起來吧😉➡️田馥甄田馥甄一一巡迴演唱會多首歌曲一一複習演唱會時一起大聲合唱,15000,1568,73,457,14,1,3
128,atunemusichebe,3312271955494914,小樂手懸日已經落下時間繼續流轉先知或是無知一切隨心皆可情書悄然吹散情歌還在傳唱把靈魂送給你把秘密借給你或者是一首歌豈止是一首歌田馥甄無人知曉一一揭曉還有四天田馥甄無人知曉揭開田秘密倒數四天🔮《無人知曉》專輯現正預購中：💔諷刺的情書,7927,711,41,4,11,3,0
129,atunemusichebe,3311805125541597,小樂手你也想高歌一曲嗎演唱會前先來暖身開嗓一下吧快來參加✨諷刺的情書我要上去飆高音大賽✨不管是完美飆高音飆還是破音飆高音只要敢飆就有機會獲得精美女錶一只唷⌚➡️✨諷刺的情書我要上去飆高音大賽✨活動詳情資訊：🎤那那大師飆高音示範影片,7037,447,22,57,14,0,0
130,atunemusichebe,3307550595967050,小樂手日升日落就讓一切順其自然時間會帶你走成應該有的模樣魔幻懸日第三章不為人知的田馥甄無人知曉的田馥甄,9537,474,38,2,6,6,0
131,atunemusichebe,3293606554028121,小樂手注意囉入場須知來了請大家耐心閱讀喔🥰觀看演唱會時出門前請務必記得攜帶門票口罩身分證或隨行碼三項缺一不可❗❗❗防疫新生活場館配合政府實行以下措施一落實個人衛生防護入場請配合全程佩戴口罩量測體溫入口皆提供酒精消毒用品二配合臺北市政府使用實聯名制登記入場請於出門前先申請臺北隨行碼可快速通關或攜帶身分證二擇一請大家共同配合台北小巨蛋防疫公告及隨行碼申請步驟入場流程戴口罩量測體溫請依照工作人員指示掃隨行碼快速通關或查驗身分證入場沒有身分證觀眾的請一定要記得申請隨行碼驗票撕票後即可進場進場後入座前憑當日場次票券隨機兌換螢光棒一支🔺領取螢光棒入座前每人每次憑當日場次票券隨機兌換螢光棒一支兌換時請出示票券供工作人員於票券上做已領取之記號票券一但標上記號後表示已完成領取請妥善保存屬於您的螢光棒遺失或人為毀損恕不補發圖至圖中的藍色星星為各樓層螢光棒發放處田馥甄一一巡迴演唱會,10419,509,32,1,9,2,0
132,atunemusichebe,3287769257945184,小樂手登登登登距離田馥甄一一巡迴演唱會倒數天演唱會前小樂手要給大家超級好康帶大家去突擊練團啦🥁鎖定田馥甄官方專屬頻道直播一起來看看馥甄演唱會前的練團模樣吧😉還有在演唱會前有什麼想問想要先知道的請在此篇貼文下留言小樂手會挑選出一些問題在直播中幫大家一一詢問唷😊我們直播見📲直播觀看：田馥甄一一巡迴演唱會一一練團快閃直播🔮《無人知曉》專輯現正預購中：🔗田馥甄一一巡迴演唱會官方周邊商品預購網站,9123,676,34,4,16,0,0
133,atunemusichebe,3283508498371260,小樂手旋律炙如日光穿透生命的鬱結與釋懷拋開枷鎖凡事皆可燦爛日光下沒有一絲陰霾被遺漏陽光照映出明朗背後不為人知的心事陽光普照第二章不為人知的田馥甄無人知曉的田馥甄,9373,711,31,2,10,0,1
134,atunemusichebe,3283612851694158,☘️👸🏻👩🏻🧑🏻⏳🌑🌘🌗🌖🌕🌔🌓🌒⃣⃣🈵👸🏻➡️📸👩🏻‍🍳🏌🏻‍♀️💐🏕️👩🏻➡️🧗🏻‍♀️🤸🏻‍♀️🧘🏻‍♀️🏃🏻‍♀️⛰️🧑🏻➡️🤰🏻👶🏻👦🏻🐠🦐㊗️☘️♾️❤️🥳🎂🤝🏻➡️👵🏻👵🏻👵🏻💞,53068,4574,209,521,68,1,1
135,atunemusichebe,3282862828435827,小樂手💔田馥甄《諷刺的情書》完整諷刺揭開：信誓旦旦裡的愛情證書信口開河後的諷刺情書田馥甄用歌聲書寫椎心書情歌張榕容一鏡到底跨刀主演情緒張力爆發揪心直視愛情的殘酷真相田馥甄諷刺的情書💔諷刺的情書數位聆聽,7801,871,39,1,10,5,0
136,atunemusichebe,3279813815407395,小樂手曾經如今可囍可惜諷刺的情書準時揭開田馥甄諷刺的情書💔諷刺的情書數位聆聽,12447,755,48,7,28,7,0
